FL_MONTH,DEP_HOUR,OP_UNIQUE_CARRIER,ORIGIN,DEST,DELAY_CATEGORY
1,22,OO,SFO,SBA,NO_DELAY
4,5,DL,PHL,DTW,NO_DELAY
1,9,MQ,RDU,LGA,MINOR_DELAY
6,17,WN,BWI,BOS,NO_DELAY
7,10,WN,HOU,CLT,NO_DELAY
10,11,UA,DEN,TPA,NO_DELAY
11,15,DL,DTW,MSY,NO_DELAY
1,15,AA,ORD,AUS,NO_DELAY
1,21,UA,ORD,DLH,NO_DELAY
7,16,MQ,SAV,LGA,NO_DELAY
8,5,F9,IAH,DEN,NO_DELAY
9,6,WN,RDU,ATL,MINOR_DELAY
7,6,F9,DEN,GRR,NO_DELAY
11,19,DL,BOS,AUS,NO_DELAY
2,12,YV,MRY,PHX,NO_DELAY
8,14,WN,MDW,CLE,NO_DELAY
9,10,AA,PHX,SAN,NO_DELAY
11,5,MQ,TOL,ORD,NO_DELAY
5,15,DL,PBI,ATL,NO_DELAY
12,17,OO,DTW,ABE,MAJOR_DELAY
11,11,OO,SLC,SBA,NO_DELAY
1,9,OH,CHS,CLT,NO_DELAY
10,16,WN,LBB,LAS,NO_DELAY
4,8,AA,PHL,SAN,NO_DELAY
9,22,YV,IAD,BDL,NO_DELAY
10,18,9E,CLE,JFK,MAJOR_DELAY
5,17,9E,GSP,DTW,NO_DELAY
1,22,AA,LAX,JFK,NO_DELAY
9,15,MQ,LAN,ORD,NO_DELAY
7,18,DL,JFK,DEN,NO_DELAY
1,7,UA,SEA,IAD,NO_DELAY
4,14,YX,CMH,DTW,NO_DELAY
3,6,DL,BOS,SLC,NO_DELAY
2,15,B6,BOS,MCO,NO_DELAY
4,11,UA,PHL,ORD,NO_DELAY
6,12,MQ,LIT,DFW,NO_DELAY
7,11,OH,CLT,HPN,NO_DELAY
12,17,OO,LAX,SLC,NO_DELAY
9,19,OO,LAX,RDD,NO_DELAY
12,18,OO,PHX,SBA,NO_DELAY
5,19,OO,AUS,SLC,NO_DELAY
1,17,AA,DFW,RNO,NO_DELAY
6,11,UA,EWR,SNA,NO_DELAY
6,9,B6,SFO,FLL,NO_DELAY
2,19,G4,ICT,LAS,NO_DELAY
11,22,AA,CLT,CHS,NO_DELAY
3,15,NK,SEA,LAS,NO_DELAY
2,12,UA,MCO,DEN,NO_DELAY
8,18,OO,ONT,SLC,NO_DELAY
1,7,UA,PDX,SFO,NO_DELAY
9,5,WN,MCI,STL,NO_DELAY
9,7,WN,TPA,BWI,NO_DELAY
3,7,OO,SFO,SLC,NO_DELAY
8,17,DL,SLC,MSP,NO_DELAY
4,13,AS,LAX,JFK,NO_DELAY
11,6,YV,ORF,IAD,NO_DELAY
4,22,AA,MIA,LAX,SEVERE_DELAY
4,13,AS,SEA,LAX,NO_DELAY
2,14,HA,HNL,SEA,NO_DELAY
7,16,YV,CRP,DFW,NO_DELAY
8,14,WN,SJC,SNA,NO_DELAY
8,5,WN,MDW,DAL,NO_DELAY
5,10,DL,ATL,CHS,NO_DELAY
5,7,OO,SNA,LAS,NO_DELAY
4,16,WN,LAS,SMF,NO_DELAY
11,6,OO,ORD,BTV,NO_DELAY
3,9,DL,ATL,MEM,NO_DELAY
7,17,YX,EWR,MKE,NO_DELAY
1,20,WN,DEN,SNA,NO_DELAY
9,9,YX,PHL,ATL,NO_DELAY
5,18,9E,JFK,CLE,NO_DELAY
11,6,DL,MSP,PHX,NO_DELAY
10,13,AS,SJC,SEA,NO_DELAY
8,15,WN,LAS,BUR,NO_DELAY
4,15,WN,BWI,SAT,NO_DELAY
11,19,YX,BOS,IND,MINOR_DELAY
5,9,AA,JAX,CLT,NO_DELAY
1,10,AA,BNA,CLT,NO_DELAY
6,15,AA,LGA,BOS,NO_DELAY
12,18,DL,SAT,ATL,NO_DELAY
1,7,UA,ORD,SLC,MINOR_DELAY
1,15,AA,CAE,DFW,NO_DELAY
9,18,DL,ATL,PHX,NO_DELAY
7,18,UA,SFO,OGG,MAJOR_DELAY
7,21,AA,PHX,EWR,NO_DELAY
5,22,WN,DEN,PHX,NO_DELAY
4,11,9E,FNT,ATL,NO_DELAY
12,21,WN,ATL,MKE,NO_DELAY
1,15,UA,EWR,DFW,NO_DELAY
8,12,B6,JFK,MCO,MINOR_DELAY
7,18,YV,DFW,DRO,NO_DELAY
10,14,MQ,ABI,DFW,NO_DELAY
12,8,DL,MSP,AUS,MINOR_DELAY
4,11,OO,MEM,ORD,MINOR_DELAY
6,8,AS,SEA,FLL,NO_DELAY
8,7,DL,LGA,MSP,NO_DELAY
10,18,DL,ATL,HSV,NO_DELAY
1,9,NK,ORD,LAX,NO_DELAY
9,8,WN,HOU,TUL,NO_DELAY
1,12,DL,ATL,DEN,NO_DELAY
7,9,DL,LAX,ATL,NO_DELAY
3,7,AA,STL,DFW,NO_DELAY
12,5,AA,FLL,DFW,NO_DELAY
7,16,WN,SMF,LGB,MINOR_DELAY
12,8,YX,PHL,BTV,NO_DELAY
12,9,DL,SLC,CMH,NO_DELAY
1,22,OH,CLT,TOL,MAJOR_DELAY
1,14,WN,BWI,BHM,MINOR_DELAY
5,12,AA,ORD,RNO,NO_DELAY
5,5,WN,MSP,MDW,NO_DELAY
2,20,AA,CLT,MEM,NO_DELAY
9,11,DL,ATL,OMA,NO_DELAY
2,6,NK,ATL,IAH,NO_DELAY
12,20,WN,LAS,MCI,MINOR_DELAY
11,17,UA,ORD,RIC,NO_DELAY
4,16,OO,SJC,DAL,NO_DELAY
8,14,DL,CHS,ATL,NO_DELAY
9,16,DL,BZN,MSP,NO_DELAY
3,16,AS,EWR,SAN,NO_DELAY
6,11,AA,DTW,ORD,NO_DELAY
12,12,DL,GSO,ATL,NO_DELAY
1,7,OO,LAX,FAT,NO_DELAY
5,5,AA,ORD,MIA,NO_DELAY
7,6,B6,MCO,JFK,NO_DELAY
12,12,AA,MIA,LGA,MINOR_DELAY
2,6,UA,MCO,IAH,NO_DELAY
3,14,WN,MCI,MDW,NO_DELAY
2,11,WN,PHX,SAT,NO_DELAY
2,8,WN,STL,DTW,NO_DELAY
9,23,DL,LAX,DTW,NO_DELAY
6,22,WN,PHX,ONT,NO_DELAY
9,15,OO,DTW,ORF,NO_DELAY
10,14,9E,LGA,CHO,MINOR_DELAY
6,16,EV,IAH,MOB,NO_DELAY
5,23,UA,LAX,EWR,NO_DELAY
6,17,WN,SAN,SFO,NO_DELAY
10,11,DL,CAE,ATL,NO_DELAY
9,16,EV,GPT,IAH,NO_DELAY
6,17,AA,SLC,PHX,MINOR_DELAY
8,11,DL,BZN,SLC,NO_DELAY
12,14,9E,RDU,DCA,NO_DELAY
8,15,OH,CLT,IAD,NO_DELAY
7,8,WN,MCI,DCA,NO_DELAY
7,14,WN,MDW,RDU,MINOR_DELAY
12,11,DL,ATL,SJU,NO_DELAY
12,20,DL,MSP,MKE,NO_DELAY
8,18,NK,DFW,MCO,MAJOR_DELAY
3,18,WN,SNA,OAK,NO_DELAY
12,10,WN,SEA,OAK,NO_DELAY
7,22,WN,BWI,DEN,NO_DELAY
1,18,OO,IDA,SLC,NO_DELAY
8,0,UA,EWR,BOS,SEVERE_DELAY
8,17,OO,MLI,MSP,NO_DELAY
12,9,WN,LGA,STL,NO_DELAY
5,17,DL,ATL,LIT,NO_DELAY
1,20,WN,BWI,MCO,MAJOR_DELAY
4,18,OO,SLC,LAX,NO_DELAY
2,20,WN,LAS,SNA,NO_DELAY
11,5,EV,RIC,EWR,NO_DELAY
7,11,DL,ATL,SJU,NO_DELAY
1,16,WN,MCO,ORF,NO_DELAY
4,11,UA,LAX,DEN,NO_DELAY
12,6,WN,BWI,MSY,NO_DELAY
4,7,NK,PDX,LAS,MAJOR_DELAY
3,10,9E,RDU,PHL,NO_DELAY
7,15,EV,ORD,GRB,NO_DELAY
4,9,OO,SEA,GEG,NO_DELAY
2,19,B6,ATL,BOS,NO_DELAY
5,17,OH,LGA,DAY,MINOR_DELAY
5,19,AA,BOS,PHL,NO_DELAY
5,7,9E,TYS,DTW,NO_DELAY
8,13,DL,BDL,ATL,MAJOR_DELAY
12,11,OO,ICT,IAH,NO_DELAY
8,5,DL,FAR,MSP,MINOR_DELAY
10,18,WN,SMF,PHX,NO_DELAY
12,22,MQ,ORD,DLH,SEVERE_DELAY
7,20,WN,SJC,PDX,NO_DELAY
4,21,MQ,MIA,CLE,MINOR_DELAY
2,17,WN,TPA,LAS,NO_DELAY
5,22,AA,DTW,PHL,SEVERE_DELAY
6,19,B6,MCO,LGA,MAJOR_DELAY
7,18,G4,SFB,CVG,NO_DELAY
7,23,WN,FLL,BWI,MINOR_DELAY
8,5,AA,TUS,ORD,NO_DELAY
1,9,UA,IAH,PHX,NO_DELAY
9,7,EV,DCA,CLE,NO_DELAY
9,6,DL,BNA,DTW,NO_DELAY
9,6,WN,SJU,MCO,NO_DELAY
12,19,F9,PBI,PHL,NO_DELAY
5,6,AA,DFW,IAH,NO_DELAY
3,17,MQ,IND,LGA,NO_DELAY
12,7,B6,BOS,SEA,NO_DELAY
6,22,9E,JFK,BUF,NO_DELAY
9,14,EV,ORD,RIC,NO_DELAY
12,7,OO,SAT,ORD,NO_DELAY
7,17,MQ,DCA,XNA,MINOR_DELAY
4,14,YX,IAH,ATL,NO_DELAY
4,19,OO,CRW,ATL,NO_DELAY
12,6,AA,DFW,DCA,NO_DELAY
1,15,B6,JFK,SFO,NO_DELAY
4,13,DL,ATL,MSP,NO_DELAY
3,14,OO,HYS,DEN,NO_DELAY
8,6,B6,BOS,PHL,NO_DELAY
4,14,UA,ATL,IAD,NO_DELAY
9,22,G4,AZA,LAS,SEVERE_DELAY
1,13,DL,LAX,MSP,NO_DELAY
1,7,WN,DEN,MCI,NO_DELAY
9,8,WN,LAX,AUS,NO_DELAY
9,14,G4,IND,FLL,NO_DELAY
6,8,OO,DTW,SWF,NO_DELAY
2,11,AA,CLT,BDL,NO_DELAY
8,8,DL,ATL,STL,NO_DELAY
1,14,OO,LAX,FAT,NO_DELAY
4,7,OO,TUS,SLC,NO_DELAY
7,10,OO,LGA,CLT,MINOR_DELAY
11,8,OO,ORD,MEM,NO_DELAY
8,11,WN,DEN,BWI,NO_DELAY
4,15,OO,SLC,BIL,NO_DELAY
6,13,WN,BWI,ATL,NO_DELAY
12,5,OO,BOI,LAX,NO_DELAY
3,18,UA,SFO,LAX,NO_DELAY
6,0,F9,LAS,MCO,MAJOR_DELAY
4,16,B6,JFK,BOS,MINOR_DELAY
8,13,WN,DAL,TPA,NO_DELAY
4,18,OO,DEN,GCC,NO_DELAY
3,14,MQ,MIA,TLH,NO_DELAY
8,11,B6,PBI,HPN,NO_DELAY
11,16,WN,BHM,MCO,NO_DELAY
10,9,AA,DFW,BOS,MINOR_DELAY
11,17,B6,AUS,LGB,MINOR_DELAY
2,9,DL,ATL,LGA,NO_DELAY
9,14,OO,SFO,PSP,NO_DELAY
9,18,9E,IAH,CVG,NO_DELAY
1,22,WN,ATL,BOS,NO_DELAY
10,8,WN,OAK,SNA,NO_DELAY
4,14,EV,CLE,LGA,MINOR_DELAY
12,16,WN,BWI,MCO,NO_DELAY
4,9,WN,RNO,LAS,NO_DELAY
11,14,OO,XNA,ORD,NO_DELAY
9,12,9E,DTW,DSM,NO_DELAY
12,13,DL,JFK,CHS,NO_DELAY
7,5,OO,CLE,ORD,NO_DELAY
6,11,DL,LAX,SLC,MAJOR_DELAY
6,10,MQ,CMH,ORD,NO_DELAY
11,21,WN,DAL,STL,MINOR_DELAY
7,18,OH,CLT,ORF,MINOR_DELAY
10,13,DL,ATL,TUL,NO_DELAY
11,15,OH,SDF,CLT,NO_DELAY
3,11,MQ,DFW,GRK,NO_DELAY
8,18,UA,EWR,SMF,NO_DELAY
8,18,DL,BHM,ATL,MINOR_DELAY
1,19,B6,FLL,HPN,NO_DELAY
3,15,G4,MDT,SFB,MINOR_DELAY
4,12,OO,STL,DEN,NO_DELAY
11,10,UA,ORD,LAS,NO_DELAY
4,14,G4,SFB,BIS,NO_DELAY
5,23,AA,CLT,BNA,MINOR_DELAY
3,19,G4,LAS,OAK,NO_DELAY
11,6,MQ,CVG,ORD,NO_DELAY
10,18,AA,DFW,PHL,NO_DELAY
5,14,DL,ATL,MCO,NO_DELAY
9,6,MQ,ORF,MIA,NO_DELAY
3,6,WN,DEN,TPA,NO_DELAY
1,15,9E,XNA,ATL,NO_DELAY
8,19,9E,IND,DTW,NO_DELAY
4,11,UA,ORD,PHL,NO_DELAY
1,17,AS,SNA,PDX,NO_DELAY
9,11,OO,CDC,SLC,NO_DELAY
11,12,WN,TPA,HOU,NO_DELAY
3,22,WN,SAN,OAK,NO_DELAY
4,18,YX,CMH,EWR,NO_DELAY
8,21,AS,SEA,ATL,NO_DELAY
5,22,OO,SLC,TWF,NO_DELAY
12,5,MQ,CMI,CLT,NO_DELAY
7,15,WN,SJU,BWI,NO_DELAY
5,21,UA,ORD,CMH,NO_DELAY
2,20,F9,OKC,DEN,NO_DELAY
9,6,AA,DFW,SLC,NO_DELAY
11,11,WN,ROC,TPA,NO_DELAY
5,5,OO,STS,SFO,NO_DELAY
6,12,OO,DTW,ATW,NO_DELAY
7,12,AA,PHL,PHX,NO_DELAY
12,11,YX,OMA,DCA,NO_DELAY
8,11,9E,CID,ATL,NO_DELAY
12,7,AA,LAS,PHX,MINOR_DELAY
5,11,DL,JAX,DTW,NO_DELAY
10,10,YV,SHV,DFW,NO_DELAY
11,22,DL,ATL,OKC,NO_DELAY
5,6,AA,BOS,DCA,MINOR_DELAY
1,19,DL,DCA,DTW,NO_DELAY
10,16,YX,IAH,ATL,NO_DELAY
6,14,DL,ATL,EWR,MINOR_DELAY
12,20,WN,BWI,FLL,NO_DELAY
5,21,F9,PHL,BNA,SEVERE_DELAY
6,18,WN,LBB,DAL,NO_DELAY
4,12,MQ,SPS,DFW,NO_DELAY
7,14,YV,IAH,MEM,NO_DELAY
7,16,MQ,JLN,DFW,MINOR_DELAY
11,18,OO,SNA,SJC,NO_DELAY
7,17,WN,MCO,AUS,MINOR_DELAY
9,11,OH,CLT,GSP,NO_DELAY
3,17,YV,DFW,IAD,NO_DELAY
1,13,AA,ORD,RSW,MINOR_DELAY
7,7,G4,CVG,ORF,NO_DELAY
8,1,UA,LAS,IAH,NO_DELAY
11,11,OH,RDU,PIT,MINOR_DELAY
9,12,OO,ABE,ORD,NO_DELAY
1,15,MQ,PIT,LGA,MAJOR_DELAY
4,5,OO,SPI,ORD,NO_DELAY
2,13,UA,ORD,IAD,NO_DELAY
7,13,OO,KTN,SEA,NO_DELAY
9,7,AA,CLT,EWR,NO_DELAY
6,13,OO,BUF,DTW,NO_DELAY
3,11,OH,PHL,ART,MAJOR_DELAY
4,15,WN,PIT,MCO,NO_DELAY
8,23,WN,ELP,SAT,SEVERE_DELAY
12,6,NK,MCO,EWR,NO_DELAY
10,16,OH,CLT,CRW,NO_DELAY
2,7,AA,DFW,MSP,NO_DELAY
12,14,AS,SEA,JFK,NO_DELAY
2,18,WN,BWI,FLL,MINOR_DELAY
10,17,DL,ATL,MSP,NO_DELAY
5,6,AA,PHL,CLT,NO_DELAY
4,14,UA,SFO,DEN,NO_DELAY
12,22,DL,MSP,DEN,NO_DELAY
8,21,OO,ORD,GRR,MAJOR_DELAY
6,22,YV,DFW,HOU,MAJOR_DELAY
12,18,AA,OGG,DFW,NO_DELAY
9,15,9E,IAD,JFK,NO_DELAY
2,18,OO,BUR,SLC,MAJOR_DELAY
6,11,AS,PDX,SAN,NO_DELAY
10,8,NK,ORD,DFW,MINOR_DELAY
2,14,OO,MCI,LGA,NO_DELAY
2,19,9E,LGA,PIT,NO_DELAY
4,9,EV,IAH,MLU,NO_DELAY
10,5,G4,AZA,MSO,NO_DELAY
10,16,B6,BOS,SAN,NO_DELAY
12,7,WN,DEN,PHX,MINOR_DELAY
1,20,YX,CVG,EWR,NO_DELAY
6,7,DL,ATL,LAX,NO_DELAY
1,19,WN,BWI,SDF,NO_DELAY
3,6,YV,BUR,PHX,NO_DELAY
9,5,9E,BMI,ATL,NO_DELAY
3,10,NK,LGA,MYR,NO_DELAY
1,20,OH,CLT,MYR,NO_DELAY
7,15,AA,AUS,PHX,NO_DELAY
5,8,DL,ATL,CHS,NO_DELAY
1,6,9E,LGA,BUF,NO_DELAY
5,11,AA,JAX,DFW,NO_DELAY
7,22,YV,IAD,CMH,NO_DELAY
10,13,G4,LAX,EUG,MAJOR_DELAY
6,14,AA,MIA,BOS,MINOR_DELAY
9,5,AA,SAT,MIA,NO_DELAY
3,20,OH,CLT,IAD,MINOR_DELAY
9,15,9E,JFK,ROC,NO_DELAY
11,9,AA,TUS,ORD,NO_DELAY
7,8,AA,PHX,OMA,NO_DELAY
2,6,WN,BNA,MCO,NO_DELAY
7,15,YX,DCA,LGA,NO_DELAY
5,15,G4,IND,PGD,NO_DELAY
3,17,DL,ATL,GSP,NO_DELAY
10,17,WN,HOU,PNS,NO_DELAY
12,17,WN,DEN,BDL,MINOR_DELAY
7,9,OO,CID,DTW,SEVERE_DELAY
6,11,YX,DCA,EWR,NO_DELAY
11,6,G4,ATW,LAS,NO_DELAY
8,16,WN,ISP,BWI,NO_DELAY
10,21,WN,MDW,CLT,NO_DELAY
10,11,WN,BUR,LAS,NO_DELAY
8,13,B6,BOS,PHL,NO_DELAY
10,19,9E,LGA,MCI,NO_DELAY
10,17,WN,ABQ,PHX,NO_DELAY
9,9,MQ,XNA,ORD,MAJOR_DELAY
1,7,OH,GSO,DCA,NO_DELAY
6,18,EV,JAN,IAH,MINOR_DELAY
10,16,F9,RSW,TTN,MINOR_DELAY
8,6,B6,BOS,DFW,NO_DELAY
5,7,WN,DAL,ABQ,NO_DELAY
11,20,OO,ORD,ATW,NO_DELAY
7,19,NK,DEN,LAS,MINOR_DELAY
6,6,DL,BNA,SEA,NO_DELAY
10,17,DL,ATL,COS,NO_DELAY
8,8,HA,PDX,HNL,NO_DELAY
10,20,YX,EWR,JAX,NO_DELAY
5,17,WN,DEN,PDX,NO_DELAY
12,8,WN,DEN,DAL,NO_DELAY
6,20,AS,MSY,SFO,NO_DELAY
4,6,OO,MLI,DTW,NO_DELAY
6,7,UA,CLT,ORD,NO_DELAY
8,13,WN,ATL,DEN,NO_DELAY
8,5,OO,BFF,DEN,NO_DELAY
8,15,WN,TPA,ISP,NO_DELAY
3,21,AS,SEA,SFO,NO_DELAY
8,6,B6,SYR,MCO,NO_DELAY
4,21,AA,OGG,PHX,NO_DELAY
1,7,DL,DEN,ATL,NO_DELAY
3,6,G4,SFB,ORF,NO_DELAY
12,12,MQ,DFW,JLN,NO_DELAY
4,19,WN,DAL,DCA,NO_DELAY
5,12,B6,DEN,JFK,NO_DELAY
2,12,NK,TPA,BDL,NO_DELAY
2,14,DL,TPA,MSP,NO_DELAY
9,6,B6,BOS,SAN,NO_DELAY
10,6,WN,SAN,BNA,NO_DELAY
12,17,OO,SEA,PDX,NO_DELAY
9,10,DL,CVG,ATL,NO_DELAY
10,17,WN,CLE,ATL,NO_DELAY
10,16,WN,DEN,STL,NO_DELAY
6,18,UA,SFO,SEA,NO_DELAY
11,14,AA,JFK,DFW,NO_DELAY
10,12,UA,PDX,IAH,NO_DELAY
1,14,B6,STT,SJU,NO_DELAY
1,9,OO,SLC,RNO,NO_DELAY
5,12,9E,BOS,PIT,NO_DELAY
7,20,OH,DCA,TYS,MINOR_DELAY
6,8,NK,MCO,EWR,NO_DELAY
2,20,WN,AUS,SMF,NO_DELAY
3,16,OO,DTW,MDT,NO_DELAY
9,6,NK,PHL,FLL,NO_DELAY
9,7,OH,CLT,GSP,NO_DELAY
3,11,AA,CLT,LGA,NO_DELAY
8,17,WN,TPA,FLL,NO_DELAY
5,10,YX,HVN,PHL,MAJOR_DELAY
6,16,WN,LBB,LAS,NO_DELAY
9,16,B6,BOS,DCA,NO_DELAY
2,13,WN,ONT,PHX,NO_DELAY
10,14,UA,PDX,DEN,SEVERE_DELAY
8,8,AS,SJC,SEA,NO_DELAY
6,19,WN,SJC,SNA,NO_DELAY
6,17,DL,SLC,DTW,NO_DELAY
3,7,DL,MSY,DTW,NO_DELAY
11,20,YX,LGA,IND,NO_DELAY
4,19,DL,RIC,ATL,NO_DELAY
2,14,UA,SFO,HNL,NO_DELAY
4,15,MQ,MHK,ORD,NO_DELAY
10,12,YV,DCA,IAH,NO_DELAY
5,14,AS,SAN,SFO,NO_DELAY
11,5,NK,ORD,IAH,NO_DELAY
5,14,WN,BWI,RDU,NO_DELAY
7,7,AA,MKE,PHX,NO_DELAY
12,18,UA,DEN,SBA,NO_DELAY
11,6,F9,STL,MCO,NO_DELAY
6,17,WN,MCO,MCI,MINOR_DELAY
12,13,OO,ORD,MSN,NO_DELAY
12,19,WN,CMH,BWI,NO_DELAY
6,17,B6,TPA,BDL,NO_DELAY
6,12,HA,KOA,HNL,NO_DELAY
10,18,AS,OTZ,OME,NO_DELAY
6,20,WN,HOU,OKC,MINOR_DELAY
8,16,WN,HOU,JAX,NO_DELAY
12,16,B6,BOS,FLL,MINOR_DELAY
7,21,WN,SAN,LAS,NO_DELAY
10,19,DL,MKE,DTW,NO_DELAY
7,14,YX,PHL,MEM,NO_DELAY
7,15,WN,BOS,ATL,NO_DELAY
1,7,UA,BUR,SFO,NO_DELAY
1,5,AA,LGA,PHL,NO_DELAY
9,9,MQ,LGA,GSO,MINOR_DELAY
8,14,9E,LGA,XNA,NO_DELAY
11,14,OO,LAS,LAX,NO_DELAY
9,20,AA,RIC,CLT,NO_DELAY
6,20,WN,OAK,LAX,MINOR_DELAY
8,6,9E,CVG,CLT,NO_DELAY
6,6,UA,SEA,EWR,NO_DELAY
3,16,AS,MCI,SEA,NO_DELAY
3,10,OO,MSP,DAY,NO_DELAY
6,14,DL,BHM,ATL,NO_DELAY
1,13,WN,TUL,LAS,NO_DELAY
6,16,WN,LGA,DEN,MINOR_DELAY
6,7,NK,DTW,RSW,NO_DELAY
11,19,DL,MSP,PDX,NO_DELAY
4,18,YX,LGA,ATL,NO_DELAY
6,13,AA,DCA,MIA,NO_DELAY
2,6,9E,CVG,RDU,NO_DELAY
5,9,EV,CLE,LGA,NO_DELAY
3,22,DL,ATL,TYS,NO_DELAY
5,8,UA,FLL,IAH,NO_DELAY
4,9,DL,LAS,ATL,NO_DELAY
8,14,AS,SJC,PDX,NO_DELAY
3,6,DL,ABE,ATL,NO_DELAY
2,18,B6,MCO,SJU,NO_DELAY
3,6,DL,GNV,ATL,NO_DELAY
10,19,WN,HOU,MSY,NO_DELAY
9,15,UA,FLL,DEN,NO_DELAY
3,0,F9,LAX,DEN,NO_DELAY
10,17,WN,CLE,PHX,MINOR_DELAY
9,21,B6,PHL,BOS,SEVERE_DELAY
12,12,WN,FLL,ISP,MINOR_DELAY
7,12,OH,CHA,CLT,NO_DELAY
7,9,AA,CLT,JFK,NO_DELAY
11,16,WN,LAX,DEN,NO_DELAY
9,15,AA,PHL,FLL,NO_DELAY
7,6,WN,MCI,BWI,NO_DELAY
5,23,WN,BWI,BDL,MAJOR_DELAY
3,17,EV,AMA,IAH,NO_DELAY
5,9,OO,SFO,RDM,NO_DELAY
11,11,DL,CAE,ATL,NO_DELAY
10,11,9E,CSG,ATL,NO_DELAY
9,5,YV,PHX,DFW,NO_DELAY
1,22,DL,ATL,PIT,NO_DELAY
11,22,G4,USA,PGD,MINOR_DELAY
4,6,MQ,DFW,HOU,NO_DELAY
8,18,DL,ATL,SJU,NO_DELAY
5,7,WN,BNA,DCA,NO_DELAY
12,21,AA,CLT,DCA,MAJOR_DELAY
8,16,YV,PHX,DRO,NO_DELAY
9,12,OO,IAD,CKB,NO_DELAY
4,18,WN,PVD,TPA,NO_DELAY
11,9,YX,DTW,PIT,NO_DELAY
10,16,YV,IAH,PNS,NO_DELAY
10,7,AS,MSY,SEA,NO_DELAY
1,16,DL,ATL,ORD,NO_DELAY
6,21,UA,ORD,EWR,NO_DELAY
1,21,DL,JFK,DCA,MAJOR_DELAY
4,9,OO,DFW,SAF,NO_DELAY
5,22,WN,TPA,ISP,MAJOR_DELAY
4,15,YV,IAH,CLE,MINOR_DELAY
10,15,OO,TRI,ATL,NO_DELAY
8,14,UA,FLL,EWR,MAJOR_DELAY
7,16,OO,SMF,SLC,NO_DELAY
10,17,YX,BOS,EWR,NO_DELAY
11,8,MQ,GRK,DFW,MINOR_DELAY
10,15,YX,DCA,LGA,NO_DELAY
6,11,WN,LAS,SAT,NO_DELAY
7,20,WN,BWI,PBI,NO_DELAY
2,12,WN,SJC,SNA,NO_DELAY
9,11,WN,PHL,STL,NO_DELAY
2,21,WN,BNA,RDU,NO_DELAY
12,10,UA,IAD,ORD,NO_DELAY
11,15,OO,DFW,MGM,NO_DELAY
1,20,OO,ATL,DEN,MINOR_DELAY
8,19,UA,IAH,PHL,NO_DELAY
7,8,AA,TUL,DFW,NO_DELAY
3,13,OO,MDW,DTW,NO_DELAY
2,16,DL,CAE,ATL,NO_DELAY
11,13,9E,MSP,CVG,NO_DELAY
7,9,OO,SBA,SFO,NO_DELAY
7,11,DL,MCO,JFK,NO_DELAY
7,9,WN,ELP,PHX,NO_DELAY
11,12,G4,PIA,AZA,NO_DELAY
3,17,AA,LAX,DFW,NO_DELAY
1,6,UA,RDU,IAD,NO_DELAY
8,6,OO,SAF,DFW,NO_DELAY
7,5,WN,MDW,DCA,NO_DELAY
10,6,WN,BNA,MCI,NO_DELAY
11,10,OO,SBA,SFO,NO_DELAY
4,12,YX,PHL,CHS,NO_DELAY
8,7,DL,ATL,RIC,NO_DELAY
12,17,AA,CLT,DCA,NO_DELAY
11,21,B6,BOS,LGA,NO_DELAY
11,16,AA,JFK,LAX,NO_DELAY
11,20,UA,SFO,BUR,NO_DELAY
8,15,DL,MSP,MCI,NO_DELAY
10,8,DL,ATL,JAN,NO_DELAY
12,7,UA,IAH,DFW,NO_DELAY
11,17,YX,DTW,DCA,NO_DELAY
3,12,WN,LGB,LAS,NO_DELAY
8,14,WN,BOI,DEN,NO_DELAY
8,11,UA,DEN,IAD,NO_DELAY
9,12,WN,SFO,SAN,NO_DELAY
2,8,9E,LGA,RSW,MINOR_DELAY
12,18,OH,PHL,BHM,NO_DELAY
3,21,B6,FLL,CLE,NO_DELAY
10,20,WN,MSY,HOU,MAJOR_DELAY
11,8,AA,DFW,ORD,MINOR_DELAY
6,17,WN,BOS,MDW,NO_DELAY
12,10,UA,DEN,SJC,MAJOR_DELAY
6,6,OO,LSE,MSP,NO_DELAY
3,16,OO,MSP,INL,NO_DELAY
10,9,HA,OGG,HNL,NO_DELAY
2,14,YX,ORD,BNA,NO_DELAY
12,22,NK,FLL,CLT,MAJOR_DELAY
5,16,DL,ATL,TPA,NO_DELAY
5,14,WN,STL,SEA,NO_DELAY
10,14,DL,DFW,ATL,MAJOR_DELAY
12,10,DL,SAT,ATL,NO_DELAY
5,16,OH,GSP,CLT,NO_DELAY
10,19,OH,FAY,CLT,MAJOR_DELAY
3,17,WN,HOU,BNA,NO_DELAY
9,14,DL,SLC,AUS,NO_DELAY
12,10,OH,CLT,GRR,MINOR_DELAY
9,7,DL,LAX,SEA,NO_DELAY
5,17,AA,EWR,MIA,MAJOR_DELAY
7,7,G4,VPS,XNA,NO_DELAY
8,11,DL,ATL,ECP,NO_DELAY
5,7,UA,ORD,LGA,NO_DELAY
7,11,OH,CAK,CLT,SEVERE_DELAY
12,14,DL,LAX,DEN,NO_DELAY
7,18,DL,AUS,DTW,MAJOR_DELAY
8,21,DL,ATL,TPA,MINOR_DELAY
11,12,OH,DAB,CLT,NO_DELAY
12,7,AA,SEA,DFW,NO_DELAY
12,13,G4,AVL,SFB,NO_DELAY
8,16,OO,SAN,SJC,NO_DELAY
8,15,WN,SAN,SJC,NO_DELAY
